10/31/2004 19:45,tinley park,il,us,triangle,900,There were three red dot in triangle shape&#44 that seemed to be much higher than planes passing through.,41.5733333,-87.7844444
10/31/2004 19:50,frankfort,il,us,light,1500,3 red lights in formation traveling southeast slowly and faded out one by one.,41.4958333,-87.8486111
10/31/2004 19:50,orland park/tinely park,il,,light,1200,UFO sightings over Orland Park IL and Tinely Park IL,41.581143,-87.800002
10/31/2004 19:50,tinley park,il,us,light,1800,Three red lights seen flying over Tinley Park&#44 IL on Halloween&#44 at least 12 witnesses.,41.5733333,-87.7844444
10/31/2004 19:55,tinley park,il,us,light,900,3 small bright red lights evenly spaced but at a far distance moving in unison then coming together,41.5733333,-87.7844444
10/31/2004 19:56,matteson,il,us,,960,3 very bright red lights.,41.5038889,-87.7130556
10/31/2004 20:00,oak forest,il,us,light,1200,3 red lights move slow across the sky and fade out one by one,41.6027778,-87.7438889
10/31/2004 20:00,orland hills,il,us,formation,1800,3 bright red lights(triangular formation)seen from Orland Hills,41.5852778,-87.8430556
10/31/2004 20:00,orland hills,il,us,light,1500,3 red lights that stayed in a triangle formation&#44 moving very slowly then seem to be hovering,41.5852778,-87.8430556
10/31/2004 20:00,orland park,il,us,light,900,Three red lights the hovered in a form of a triangle.,41.6302778,-87.8538889
10/31/2004 20:00,orland park,il,us,triangle,0,3 solid red lights in a triangle over Tinley or Orland Park &#44 east of LaGrange Road hovering,41.6302778,-87.8538889
10/31/2004 20:00,seattle,wa,us,light,15,single light going away,47.6063889,-122.3308333
10/31/2004 20:00,tinley park,il,us,circle,0,UFO visits in Tinley Park,41.5733333,-87.7844444
10/31/2004 20:00,tinley park,il,us,circle,900,Three red lights moving slowly in the sky.,41.5733333,-87.7844444
10/31/2004 20:00,tinley park,il,us,fireball,0,3 bright Orange lights over Tinley Park&#44 IL slow moving,41.5733333,-87.7844444
10/31/2004 20:00,tinley park,il,us,formation,1800,Red Lights again in Tinley Park&#44 second sighting in two months,41.5733333,-87.7844444
10/31/2004 20:00,tinley park,il,us,formation,1800,Slow moving red lights.,41.5733333,-87.7844444
10/31/2004 20:00,tinley park,il,us,light,1800,3red lights sitting still for 20 minutes then moved very slowly and vanished one after another,41.5733333,-87.7844444
10/31/2004 20:00,tinley park,il,us,light,1800,3red lights sitting still for 20 minutes then moved very slowly and vanished one after another My fiend that I called video taped it.,41.5733333,-87.7844444
10/31/2004 20:00,tinley park,il,us,light,1800,3 red lights movin E/SE,41.5733333,-87.7844444
10/31/2004 20:00,tinley park,il,us,light,1800,Three red lights in the sky in tinley park. They all moved in unision.,41.5733333,-87.7844444
10/31/2004 20:00,tinley park,il,us,light,1800,Red Lights (UFOS) above Tinley Park&#44 IL on October 31&#44 2004.,41.5733333,-87.7844444
10/31/2004 20:00,tinley park,il,us,light,600,The triangular formation of red lights witnessed on Aug.21st  in Tinley Park&#44 IL reappeared on Oct. 31st.,41.5733333,-87.7844444
10/31/2004 20:00,tinley park,il,us,light,900,Tinley Pk Red lights - have video,41.5733333,-87.7844444
10/31/2004 20:00,tinley park,il,us,light,900,At about 8pm central time&#44 October 31&#44 2004&#44 3 bright red lights were seen in the Eastern Sky.  They started out in a gradual &quot;L&quot; forma,41.5733333,-87.7844444
10/31/2004 20:00,tinley park,il,us,light,900,three lights in tinley park,41.5733333,-87.7844444
10/31/2004 20:00,tinley park,il,us,other,1800,3 Bright Red Objects in South Eastern Sky that took different formations then disappeared.,41.5733333,-87.7844444
10/31/2004 20:00,tinley park,il,us,other,1800,3 orange lights in the sky over Tinley Park.,41.5733333,-87.7844444
10/31/2004 20:00,tinley park,il,us,unknown,1200,3 laser red lights forming a triangle and at times a straight line traveled west to east slowly. after 20 minutes one disappeared.  Ano,41.5733333,-87.7844444
10/31/2004 20:00,tinley park,il,us,unknown,600,3 red lights,41.5733333,-87.7844444
10/31/2004 20:00,tinley park,il,us,unknown,600,Three red lights in overhead sky.,41.5733333,-87.7844444
10/31/2004 20:00,washington&#44 d.c.,dc,,light,15,3-4 crazy star-like objects moving at very high speeds and direction change. defies convention. I saw over D.C&#33,38.907231,-77.036464
10/31/2004 20:03,tinley park,il,us,triangle,240,Three lights appeared to form a traingle,41.5733333,-87.7844444
10/31/2004 20:06,manhattan,il,us,light,60,Red Lights seen from 2 different locations at same time while on phone with family member.,41.4225,-87.9858333
10/31/2004 20:06,tinley park,il,us,circle,900,3 red lights moving in pattern of straight line and triangle (not first sighting),41.5733333,-87.7844444
10/31/2004 20:10,tinley park,il,us,triangle,1200,Red lgihts....moving really weird...fast than slow,41.5733333,-87.7844444
10/31/2004 20:10,tinley park (viewed from),il,us,changing,900,Was notified by a neighbor of 3 bright non blinking red crisp lights in the eastern sky. Went outside to observe 3 bright non blinking,41.5733333,-87.7844444
10/31/2004 20:13,tinley park,il,us,sphere,600,Three red sphere shaped lights moved slowly across the sky and then one of them just disappered&#44 the others followed.,41.5733333,-87.7844444
10/31/2004 20:15,mokena,il,us,light,900,3 red blinking lights in triangle formation and barely moving.moving into a single file line and than disapearing one by one.in,41.5261111,-87.8891667
10/31/2004 20:15,orland park,il,us,,0,3 red lights were seen on halloween on late sunday night as we were coming home VERY FREAKY this has happend before ealier in august.,41.6302778,-87.8538889
10/31/2004 20:15,tinley park,il,us,circle,600,3 red lights in southeast sky hovering slowly,41.5733333,-87.7844444
10/31/2004 20:15,tinley park,il,us,light,600,We saw 3 red lights in the Eastern sky traveling slowly in a straight line to the southeast. They then shifted into an L shape and held,41.5733333,-87.7844444
10/31/2004 20:15,tinley park,il,us,sphere,600,3 motionless red spheres of light,41.5733333,-87.7844444
10/31/2004 20:15,tinley park,il,us,triangle,600,A friend of mine called me and told me to look to the east and I saw three red lights in a triangle formation.,41.5733333,-87.7844444
10/31/2004 20:15,tinley park,il,us,unknown,900,3 U.F.O.&#39s spotted in Chicago&#44 IL.,41.5733333,-87.7844444
10/31/2004 20:20,orland hills,il,us,fireball,300,Fire balls in the sky&#44 form triangle&#44 lasted 5 minutes. Second Sighting 45 minutes later lasted 5 minutes.,41.5852778,-87.8430556
10/31/2004 20:30,orland park,il,us,formation,3600,Red lights appeared as in case 2.,41.6302778,-87.8538889
10/31/2004 20:30,tinley park,il,us,light,1200,Three balls of red over Tinley Park&#44 IL,41.5733333,-87.7844444
10/31/2004 20:50,frankfort,il,us,triangle,0,We saw three bright red lights that formed a triangle&#44 and the formation moved very slowly.,41.4958333,-87.8486111
10/31/2004 20:55,purvis,ms,us,formation,2,Very dimly lit six object formation traveling north to south at extreme speeds,31.1430556,-89.4097222
10/31/2004 21:00,tinley park,il,us,light,1800,3 red lights&#44 flying in a single file line,41.5733333,-87.7844444
10/31/2004 21:00,tinley park,il,us,light,600,Three red lights in a triangle formation float across the sky and disappear.,41.5733333,-87.7844444
10/31/2004 21:00,tinley park,il,us,light,900,Red lights slowly move from East to West and back again,41.5733333,-87.7844444
10/31/2004 21:00,tinley park,il,us,triangle,1500,Three Solid red Lights over Tinley Park Illinois.,41.5733333,-87.7844444
10/31/2004 21:00,tinley park,il,us,unknown,1200,Red Lights in Tinley Park Again,41.5733333,-87.7844444
10/31/2004 21:25,tinley park,il,us,light,600,2nd time tonight-now a single red light in the Eastern sky of Tinley Park&#44 IL,41.5733333,-87.7844444
10/31/2004 21:30,tinley park,il,us,light,900,A orangeish red light in the sky above Tinley Park Illinois around 171st street and 88th Ave. 10/31/04 about 9:30pm.,41.5733333,-87.7844444
10/31/2004 21:30,tinley park,il,us,unknown,1800,Red Lights Seen Over Tinley Park,41.5733333,-87.7844444
10/31/2004 22:00,arden,nc,us,circle,10,A bright object appeared suddenly&#44 moved south&#44 disappeared and was chased by jets.,35.4661111,-82.5166667
10/31/2004 22:00,green bay,wi,us,light,10,2 orange quick moving lights,44.5191667,-88.0197222
10/31/2004 22:00,green bay,wi,us,light,10,Two orangish balls of light,44.5191667,-88.0197222
10/31/2004 22:00,tinley park,il,us,circle,1200,Creepy&#44 Peculiar&#44 Red Dots,41.5733333,-87.7844444
10/31/2004 22:00,tinley park,il,us,circle,600,3 red lights for about 10:00 min then they went away,41.5733333,-87.7844444
10/31/2004 22:00,tinley park,il,us,light,900,Three intense red lights floated across the sky&#44 at times in a triangle&#44 at times in a straight line. There was no noise&#44 and nearby he,41.5733333,-87.7844444
10/31/2004 22:00,woodbridge,va,us,light,1200,Looking south from my back deck&#44 a bright &quot;star&quot; caught my eye last night.  What drew my attention at first was how it sparkled&#44 changi,38.6580556,-77.25
10/31/2004 23:00,oak forest,il,us,light,1200,Three triangle red lights&#44 then moved into one horizontal line&#44 all three disappeared at one time,41.6027778,-87.7438889
10/31/2004 23:00,orland hills,il,us,circle,0,Many reports of 3 circular red dots over orland and tinley illinois,41.5852778,-87.8430556
10/31/2004 23:00,orland park,il,us,unknown,1800,Three red dots in triangular shape,41.6302778,-87.8538889
10/31/2005 0:00,mars hill,nc,us,cigar,4,I witnessed a cigar shaped object with a  bright light center and an emerald green glow around it..,35.8263889,-82.5494444
10/31/2005 1:00,laporte,in,us,formation,300,Whoosh,41.6105556,-86.7225
10/31/2005 1:50,charlottesville,va,us,other,120,Craft with bright light focused on something&#44 and then gone.,38.0291667,-78.4769444
10/31/2005 2:00,turner falls,ok,,unknown,60,satelite behaving very different from all the other satelites we saw in the sky that night,34.425367,-97.148629
10/31/2005 2:15,yonkers,ny,us,other,420,Orange ball of light when noticed&#44 became dark&#44 had white and red strobe lights and pursued me,40.9311111,-73.8991667
10/31/2005 2:55,marion,nc,us,sphere,4,Bright green orb falling from sky in the same fashion as a shooting star.,35.6838889,-82.0094444
10/31/2005 5:11,las vegas,nv,us,other,60,Light like a star that got brighter and brighter before a sudden fading and disappearance.,36.175,-115.1363889
10/31/2005 8:30,edison,nj,us,other,2,IN REPLY TO: 10/31/05 18:30 Linwood NJ Light 5 seconds VERY bright apparent meteor over Southern New Jersey on 10/31 and 11/1 2005,40.5186111,-74.4125
10/31/2005 8:45,vallejo,ca,us,unknown,900,flapping flying object with big red light on bottom,38.1041667,-122.2555556
10/31/2005 11:29,shalimar,fl,us,flash,3,There were lights on the object  &#44There were aircraft in the vicinity&#44 or aircraft chasing the object  .,30.4455556,-86.5791667
10/31/2005 14:00,baltimore,md,us,cylinder,10,bright shiny silver cylinder shaped object  2 pm&#44 irratic flying,39.2902778,-76.6125
10/31/2005 16:00,new milford,ct,us,cigar,120,rocket shape traveling south to north&#44 no noise.,41.5769444,-73.4088889
10/31/2005 17:00,london (uk/england),,gb,unknown,0,Strange sighting over heathrow airport uk,51.514125,-0.093689
10/31/2005 18:00,poughkeepsie,ny,us,light,37800,Several bright lights moving erratically for extended periods of time&#44 including growing in size and brightness&#44 and disappearing.,41.7002778,-73.9213889
10/31/2005 18:30,linwood,nj,us,light,5,VERY bright apparent meteor over Southern New Jersey on 10/31 and 11/1 2005,39.3397222,-74.5755556
10/31/2005 19:00,clarksville,md,us,other,5,White ball shaped bright object whizzing across the holloween sky,39.2063889,-76.9433333
10/31/2005 19:00,newark,de,us,light,45,Very fast&#44 brillant bluish/white light travelling horizontally without dimming or falling,39.6836111,-75.75
10/31/2005 19:00,scottsdale,az,us,triangle,600,Gilbert,33.5091667,-111.8983333
10/31/2005 19:00,scottsdale/phoenix,az,,triangle,120,Well Trick or treating with my 2 daughters 13 and 11&#44 I looked up to the sky as I often do.  My eye&#39s fixed on what looked like 3 stars,33.577735,-111.925048
10/31/2005 19:15,chambersburg,pa,us,fireball,20,Fireball,39.9375,-77.6613889
10/31/2005 19:30,australia,,,disk,180,Chromed disc shapped object moving irractically&#44 dissapearing/reapearing&#44 very fast to floating at times. Clear skies at dusk.,-25.274398,133.775136
10/31/2005 19:30,scottsdale,az,us,triangle,120,On Halloween Night 2005&#44 3 Lights in shape of a triangle moving over Scottsdale&#44 AZ.,33.5091667,-111.8983333
10/31/2005 19:40,bristol,tn,us,changing,90,TENNESSEE MUFON REPORT:  Slowly falling&#44 plasma-like object.,36.595,-82.1888889
10/31/2005 20:00,fairfield,ca,us,triangle,20,Triangular craft hovering over highway,38.2494444,-122.0388889
10/31/2005 20:15,vernon (canada),bc,ca,unknown,420,8:15 OCT. 31  SPOTED A LARGE CRAFT APPROACHING FROM THE EAST AT FIRST I THOUGHT IT WAS A PLANE.IGOT UP AND WENT ON MY BALCONY&#44 AND WATC,46.183333,-62.883333
10/31/2005 20:30,greensboro,md,us,fireball,60,At about 8:30 EST  on 10/31/05 Something lit up the sky and fell towards Earth as a fireball with a long firery trail behind it,38.9736111,-75.8052778
10/31/2005 21:00,augusta springs,va,us,unknown,60,We saw an unusual bright blue flash in the sky and then noticed a trail in the sky that quickly faded away.,38.1019444,-79.3183333
10/31/2005 21:00,clearfield/curwensville,pa,,,2,the object left a trail,40.975614,-78.525024
10/31/2005 21:00,greensboro,nc,us,flash,15,Driving north on rt. 220 towards Va. Approx. 9 p.m. the sky entirely lit up  in a blue/turquiose color and deminished as fast as it app,36.0725,-79.7922222
10/31/2005 21:00,johnstown,pa,us,egg,180,lights in SW sky 10/31/05 9pm,40.3266667,-78.9222222
10/31/2005 21:00,northridge,ca,us,chevron,0,U or V shaped object with round center body&#44 with various compartments.  Digital photo sent.,34.2283333,-118.5358333
10/31/2005 21:10,mt. pleasant,pa,us,flash,15,Bright green stream of light that was moving south along 119 South.,40.1488889,-79.5413889
10/31/2005 21:15,leesburg,va,us,,2,Very bright flash with a tail seen in the night sky on Oct. 31&#44 2005 between 21:00 and 21:30 over Leesburg&#44 VA.,39.1155556,-77.5638889
10/31/2005 21:17,charlottesville,va,us,fireball,10,Bright fiery contrail in eastern night sky,38.0291667,-78.4769444
10/31/2005 21:30,burnsville,nc,us,fireball,120,Fireball in the sky while viewing Mars 10/31/05,35.9172222,-82.3011111
10/31/2005 21:30,lancaster,pa,us,light,3,light across the sky,40.0377778,-76.3058333
10/31/2005 21:30,poolesville/dickerson,md,,fireball,30,White fireball over rural Northwestern Montgomery County.,39.220256,-77.424284
10/31/2005 21:40,bristol,tn,us,unknown,90,MUFON TENNESSEE REPORT:  Tennessee  confirmation of sighting.,36.595,-82.1888889
10/31/2005 23:00,fort fisher,nc,,circle,600,eratic moving circular object,33.971751,-77.917599
10/31/2005 23:30,retreat,tx,us,disk,0,Horseshoe shaped image with red and white lights,32.1344444,-97.4738889
10/31/2005 23:45,northridge,ca,us,unknown,2,We&#39re not sure what we saw - if it was a meteor or a craft. It went very quickly&#44 at an arc downward&#44 and vanished. It was a huge brigh,34.2283333,-118.5358333
10/31/2005 23:52,salt lake city,ut,us,disk,2,saucer shaped craft&#44 emitting a glow of grey/white light moving up words from the valley floor,40.7608333,-111.8902778
38657,orland park,il,us,formation,2,strange lights over Orland Park&#44 Ill,41.6302778,-87.8538889
10/31/2006 0:00,vancouver (canada),bc,ca,other,2,UFO in SE sky in Vancouver.  ((NUFORC Note:  Possible sighting of the star Sirius.  PD)),49.25,-123.133333
10/31/2006 8:00,chicago,il,us,,3600,Perfect  giant circular hole in heavy clouds with a clear blue sky only within the hole.,41.85,-87.65
10/31/2006 8:30,valencia,ca,us,triangle,10,Sliver shaped white and silver object seen on I-5,34.4436111,-118.6086111
10/31/2006 10:30,seattle,wa,us,unknown,1800,Strange objects in the morning sky over Seattle - on Halloween.  ((NUFORC Note:  A contrail&#44 we believe.  PD)),47.6063889,-122.3308333
10/31/2006 11:00,eureka,mt,us,fireball,300,falling fireball super slow 100 feet from ground,48.88,-115.0525
10/31/2006 17:40,portage,wi,us,light,10,2 Rows of 4 orange lights over Portage,43.5391667,-89.4625
10/31/2006 19:10,tualatin,or,us,fireball,30,Fireball sighting on Halloween night,45.3841667,-122.7627778
10/31/2006 19:20,newcastle,wa,us,light,10,A green light flew up into the sky&#44 moved left&#44 and descended.,47.5391667,-122.1544444
10/31/2006 20:00,ivanka pri dunaji (slovakia),,,light,20,I with my frends smoked in our small town located in state Slovakia in the middle of europe and we saw a lightball above near city Brat,48.188188,17.257228
10/31/2006 20:00,tinley park,il,us,triangle,2700,Triangle shaped object with lights hovering in the sky,41.5733333,-87.7844444
10/31/2006 21:59,manchester (uk/england),,gb,diamond,600,u.f.o grounds planes over manchester.,53.5,-2.216667
10/31/2006 23:00,scappoose,or,us,oval,3600,oval shaped ufo shoots in to air with many colors,45.7544444,-122.8763889
39022,seguin,tx,us,triangle,14400,((HOAX??)) Right Place -Wrong Time Goverment talking Triangle Craft down over local TX Hospital,29.5686111,-97.9644444
10/31/2007 2:15,saint paul,mn,us,light,45,Orange points of light racing South from Perseus at great speed and altitude slowing&#44 speeding&#44 passing each other.,44.9444444,-93.0930556
10/31/2007 2:45,highland,ny,us,fireball,5,I witnessed a lowflying thick bright green fire trail that appeared out of nowehere.  ((NUFORC Note:  Possible meteor??  PD)),41.7208333,-73.9605556
10/31/2007 3:00,middle island,ny,us,fireball,2,Incredibly huge fireball with ion trail and slight alteration of trajectory.  ((NUFORC Note:  Possible meteor??  PD)),40.8841667,-72.9377778
10/31/2007 7:25,milton,vt,us,cigar,0,UFO sighted in Milton&#44 Vermont.  ((NUFORC Note:  Possible meteor??  PD)),44.6397222,-73.1108333
10/31/2007 20:50,colorado springs,co,us,disk,120,A saucer&#44 flying only about 50 feet in the air&#44 right above the middle of Colorado Springs.  ((NUFORC Note:  Student report.  PD)),38.8338889,-104.8208333
10/31/2007 21:30,colchester (uk/england),,gb,light,600,we were on our way out for the night and walking up brook st colchester essex engalnd  there was a strange light we thoughy it was a fa,51.883333,0.9
10/31/2007 21:45,washington&#44 d.c.,dc,,sphere,3600,Two UFO&#39s Lingering In The Sky On October 31&#44 Followed By Lights And Surrounded By Green Fog.  ((NUFORC Note:  Satellites??  PD)),38.907231,-77.036464
10/31/2007 21:55,lombard,il,us,unknown,10,Small circle or triangle with 3 dim white lights moving very quickly.,41.88,-88.0077778
10/31/2008 0:00,saint marys,wv,us,unknown,10,A V-shape formation made up of approximately 8-10 lights.,39.3916667,-81.2052778
10/31/2008 1:30,mendota,va,us,sphere,18000,Sighting of an anomalous object for 5 hours.  ((NUFORC Note:  Probably a sighting of Sirius&#44 I suspect.  PD)),36.7108333,-82.3016667
10/31/2008 2:00,hialeah,fl,us,changing,30,((HOAX??))  An air plain flying on top of the ufo.,25.8572222,-80.2783333
10/31/2008 2:00,jeffersonville,in,us,disk,3600,Bright&#44 flashing object see overhead in Jeffersonville.,38.2775,-85.7372222
10/31/2008 2:30,flemingsburg,ky,us,triangle,60,triangular&#44 flat&#44 with orb shaped compartment in the back of the craft,38.4222222,-83.7338889
10/31/2008 7:34,aurora,oh,us,oval,1140,On October 31&#44 2008&#44 we think we have found a possible oval ufo.  ((NUFORC Note: Sirius??  PD)),41.3175,-81.3455556
10/31/2008 8:30,franklin,tn,us,triangle,120,Black triangular&#44 round or rectangular object in broad daylight or sunset.,35.925,-86.8688889
10/31/2008 9:25,london (uk/england),,gb,unknown,30,The object was slowly moving across the Heathrow fight path over Richmond in Surrey.  It was a dark object but it was also changing sha,51.514125,-0.093689
10/31/2008 15:00,ovid,mi,us,sphere,15,Sphere shaped object flying at an incredible speed during the day,43.0058333,-84.3716667
10/31/2008 16:27,mountain brook,al,us,oval,0,Six U.F.O&#39s heading to the same spot blasted by over our heads.,33.5008333,-86.7522222
10/31/2008 16:30,cambridge,ma,us,light,60,Maybe nothing&#44 maybe something?,42.375,-71.1061111
10/31/2008 18:00,spokane,wa,us,changing,360,After 10 minutes there was no sign of the object in any direction from where we first observed it.,47.6588889,-117.425
10/31/2008 18:53,moline,il,us,circle,240,Two seperate orbs pass slowly over my house.,41.5066667,-90.515
10/31/2008 19:00,lower burrell,pa,us,fireball,60,circular flaming craft&#44  vanished after 1 minute,40.5530556,-79.7575
10/31/2008 19:00,wakefield,ri,us,flash,1,Bright&#44 white flash,41.4372222,-71.5019444
10/31/2008 19:30,kingman,az,us,light,1200,Three small green lights moving across Kingman&#44 AZ.,35.1894444,-114.0522222
10/31/2008 19:50,springfield,or,us,fireball,600,Orange Glowing Ball Over Springfield Oregon Moving NW to SE Across The City,44.0463889,-123.0208333
10/31/2008 20:00,valrico,fl,us,light,120,Strange Light In The Sky,27.9455556,-82.2580556
10/31/2008 20:01,brecksville,oh,us,triangle,120,Triangle craft in clearing at Cuyahoga Valley National Forest,41.3197222,-81.6269444
10/31/2008 20:15,o&#39fallon,mo,us,light,180,2 orange lights travelling in a loose formation West to East about 20 degrees above the horizon,38.8105556,-90.6997222
10/31/2008 21:00,roswell,ga,us,sphere,300,Pulsating/Oscillating Sphere or Orb spotted in Metro Atlanta.  ((NUFORC Note:  Possible sighting of Venus??  PD)),34.0230556,-84.3616667
10/31/2008 21:05,orange,ca,us,unknown,600,Lights over Orange&#44 Ca,33.7877778,-117.8522222
10/31/2008 21:50,hereford (uk/england),,gb,light,600,5 orange objects over eastern horizon&#44 viewed from SE Hereford in the UK,52.05,-2.716667
10/31/2008 21:50,hibbing,mn,us,egg,1.5,object  seen in hibbing&#44 mn traveling west faster than any plane or comet and much lower than a shooting star and brighter than an airp,47.4272222,-92.9375
10/31/2008 22:00,fenton,mo,us,sphere,1800,Saw three streaks in sky to right. Looked up saw three orange spheres heading toward St. Louis (but could see outer edges of round tria,38.5130556,-90.4358333
10/31/2008 22:00,los angeles,ca,us,fireball,8,Green fireball moving very low across the sky&#44 throwing off sparks like fireworks.,34.0522222,-118.2427778
10/31/2008 22:00,watervliet/coloma,mi,,triangle,3600,I was driving to a liqour store&#44 but we were all 100% sober at the time&#44 with a friend and her son&#44 in my car. My friend mentioned it&#44,42.145418,-86.246334
10/31/2008 22:40,hermosa beach,ca,us,triangle,600,Two lighted objects dancing in the sky above Los Angeles on Oct. 31&#44 2008,33.8622222,-118.3986111
10/31/2008 22:46,south gate,ca,us,fireball,2,Driving north on 710 before Atlantic Blvd&#44 fireball (shooting Star?)straked across sky Northwest&#44 streaks of blue&#44green&#44yellow high rat,33.9547222,-118.2111111
10/31/2008 23:00,erie,pa,us,oval,5,I saw something I&#39m not sure what it was when getting in my van&#44 as I was getting ready to take my wife to work.,42.1291667,-80.0852778
10/31/2008 23:25,anderson,in,us,fireball,900,Nine glowing objects seen over my house in Anderson Indiana,40.1052778,-85.6802778
10/31/2008 23:30,farragut,tn,us,light,10800,Bouncing Lights in the sky,35.8844444,-84.1536111
10/31/2009 11:15,belen,nm,us,formation,900,Observed 4 light formation blinking red/green at a frequency of 1 per second approx 20 miles ESE of belen nm altitude approx 10000 ft.,34.6627778,-106.7758333
10/31/2009 12:00,tunisia (in-flight; over ocean),,,formation,420,Bright triangular formations in the sky,33.886917,9.537499
10/31/2009 18:00,chesterton,in,us,circle,60,Bright orange ball moving slowly,41.6105556,-87.0641667
10/31/2009 19:00,indianapolis,in,us,fireball,60,Orange &quot;flaming&quot; light rising&#44 then abruptly changing directions and slowly disappearing in the horizon.,39.7683333,-86.1580556
10/31/2009 19:20,chicago,il,us,fireball,600,Bright orange colored UFO in Chicago,41.85,-87.65
10/31/2009 19:35,camas,wa,us,circle,600,Bright orange circular object moving across sky,45.5872222,-122.3983333
10/31/2009 19:50,derry (northern ireland),,,changing,120,Several people witness a strange light that changed shape&#44 direction and speed over Derry.,0,0
10/31/2009 20:00,omaha,ne,us,sphere,180,Strange orange orb on 10/31,41.2586111,-95.9375
10/31/2009 20:00,springville,ca,us,triangle,600,Three bright lights over springville,36.1302778,-118.8172222
10/31/2009 20:30,hastings,mn,us,oval,10,Small fast moving Cloud like looking UFOs > Moving in same direction at same fast speed.,44.7433333,-92.8522222
10/31/2009 21:30,santa monica,ca,us,triangle,300,V shaped formation with orange lights hovers over area and then seemingly vanishes,34.0194444,-118.4902778
10/31/2009 22:00,corpus christi,tx,us,oval,120,Three circular outlines made of red lights; two drifted away in different directions&#44 one lingered and then left.,27.8002778,-97.3961111
10/31/2009 23:00,birmingham (uk/england),,gb,sphere,600,Orange glowing Spheres of light approaching from south-east at about three times the speed of a normal aircraft&#44 slowing before turning,52.466667,-1.916667
10/31/2010 1:23,westland,mi,us,triangle,5,Possible Metro Detroit U.F.O.,42.3241667,-83.4002778
10/31/2010 1:25,college station,tx,us,disk,7200,Orange glowing crafts seen over College Station&#44 Tx,30.6277778,-96.3341667
10/31/2010 3:30,roseneath (canada),on,,cylinder,600,Rotating cylidrical object hovering in the sky above Rice Lake&#44ON,44.192768,-78.057677
10/31/2010 5:15,las vegas,nv,us,rectangle,3600,Noticed a bright white light moving across the sky in the north/northwest sky of Las Vegas&#44 Nevada.  It appeared high in the sky.  It w,36.175,-115.1363889
10/31/2010 7:30,jupiter,fl,us,oval,180,On October 31st @ 7:30 pm I locked my truck in my driveway and turned to go back in the front door. I gazed up at the sky and noticed w,26.9338889,-80.0944444
10/31/2010 7:50,lee&#39s summit,mo,,rectangle,30,very large dark rectangle near airport.,38.910841,-94.382172
10/31/2010 12:41,philipsburg,pa,us,circle,4,Night observation of bright&#44 white circular light descending soundlessly in straight path from sky toward the ground.,40.8963889,-78.2208333
10/31/2010 17:00,roselle,il,us,,900,cylinder  shaped flying steady like a hawk on top of my dad&#39s house.,41.9847222,-88.0797222
10/31/2010 18:06,oak lawn,il,us,light,360,((HOAX??))  I bet it was that Chupacabra from the 80&#39s that I saw flying this want to be Dish UFO,41.7108333,-87.7580556
10/31/2010 18:15,maple heights,oh,us,other,0,reddish orange clouds over the sky,41.4152778,-81.5661111
10/31/2010 19:00,clonmel (ireland),,,oval,0,RED/ORANGE LIGHTS OVER CLONMEL,52.355817,-7.690255
10/31/2010 19:00,pittsburgh,pa,us,fireball,60,glowing fireball seen in the sky over Pittsburgh&#44 PA,40.4405556,-79.9961111
10/31/2010 19:15,cincinnati,oh,us,fireball,240,Four reddish-orange lights traveling slowly across the sky in Cincinnati&#44 OH,39.1619444,-84.4569444
10/31/2010 19:30,jupiter,fl,us,oval,180,We saw a questionable object in the sky?,26.9338889,-80.0944444
10/31/2010 19:30,northridge,ca,us,triangle,15,rounded &#8220;boomerang&#8221; shape of about seven or nine dark circles moved slow and absolutely quiet,34.2283333,-118.5358333
10/31/2010 19:53,o&#39fallon,mo,us,changing,540,Bright white light seen from a distance over O&#39fallon&#44 Mo. gradually changed shapes. After slow hesitation...disappeared quickly&#33,38.8105556,-90.6997222
10/31/2010 20:30,monroe,ct,us,fireball,6,Green fireball with tail seen traveling Southeast. After about 6 seconds it was gone,41.3325,-73.2077778
10/31/2010 20:30,mooresville,nc,us,light,600,Two slow moving bright orange orb shaped lights,35.5847222,-80.8102778
10/31/2010 21:34,holiday,fl,us,unknown,120,Glowing red light in the sky that moved rapidly upwards at very highspeeds and disappeared over the Gulf of Mexico in Holiday&#44 Florida.,28.1875,-82.7397222
10/31/2010 21:50,stayton,or,us,changing,900,A cylindrical&#44 than triangulat object floating in the sky with many different colors of light flickering&#33&#33&#33,44.8008333,-122.7933333
10/31/2010 22:15,dunsmuir,ca,us,circle,30,Big&#44 bright light that left tracers behind it&#44 which abruptly stopped in the sky until it later blinked out of sight.,41.2083333,-122.2708333
10/31/2010 23:30,cambridge,oh,us,formation,300,line of strange blinking lights over eastern Ohio sky,40.0311111,-81.5886111
10/31/2010 23:50,bardstown,ky,us,chevron,900,Chevron shaped craft,37.8091667,-85.4669444
10/31/2011 0:00,hardshell,ky,us,light,60,Orange lights.,37.4575,-83.2511111
10/31/2011 0:15,colorado springs,co,us,formation,3600,Firework type of formation hovering south of Pike&#39s Peak,38.8338889,-104.8208333
10/31/2011 3:46,castleton on hudson,ny,,fireball,4,White orange falling star turning to blue green as it descended. Northwest over Hudson River&#44 Albany&#44 NY,42.533197,-73.7463
10/31/2011 6:45,torrance,ca,us,rectangle,300,Early morning Sighting in Torrance CA from 110 Fwy Pulsing Stationary object,33.8358333,-118.3397222
